,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety_x,crop2Variety_x,crop3Variety_x,seedTreatment1Bool_x,seedTreatment2Bool_x,seedTreatment3Bool_x,sowingReason_x,crop1SowingDensity_x,crop2SowingDensity_x,crop3SowingDensity_x,crop1SowingDepth_x,crop2SowingDepth_x,crop3SowingDepth_x,sowingTimelinessDescription_x,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome_x,harvestReason_x,crop1Yield_x,crop2Yield_x,crop3Yield_x,terminationState_x,crop1Variety_y,crop2Variety_y,crop3Variety_y,seedTreatment1Bool_y,seedTreatment2Bool_y,seedTreatment3Bool_y,sowingReason_y,crop1SowingDensity_y,crop2SowingDensity_y,crop3SowingDensity_y,crop1SowingDepth_y,crop2SowingDepth_y,crop3SowingDepth_y,sowingTimelinessDescription_y,harvestOutcome_y,harvestReason_y,crop1Yield_y,crop2Yield_y,crop3Yield_y,terminationState_y,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest_x,targetPest_y,targetPest
321,EDILLILIE_S2.1_P1234_R1,2023,5,12,lentil,,,gia thunder,,,True,,,sale,120.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,EDILLILIE_S2.1_P1234_R1,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
323,EDILLILIE_S2.1_P1234_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 4 node ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
324,EDILLILIE_S2.1_P1234_R1,2023,6,1,Lentil,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,975.0,success,sale,1500.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,EDILLILIE_S2.1_P1234_R1,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha-scud,L,0.1,faw,,
326,EDILLILIE_S2.1_P1234_R1,2023,9,11,,,,,,,,,,,,,,,,,,0.5L/ha applied - Prophyictic control of botrytis  ,edillilie,fungicide,2023-09-11,11.0,4.925,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbendazim,L,0.5,,,
327,EDILLILIE_S2.1_P1234_R1,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4-D",L,0.5,,,
328,EDILLILIE_S2.1_P1234_R1,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roundup,L,1.5,,,
329,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxyflurfen,L,0.075,,,
330,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.2kg/ha applied pre-em control of broadleaf weeds IBS,edillilie,herbicide,2023-05-12,11.0,1.5060000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simazine 900,kg,0.2,,,
331,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.5L/ha applied pre-em control of broadleaf weeds (canola) IBS,edillilie,herbicide,2023-05-12,11.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reflex ,L,0.5,,,
332,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin ,L,1.5,,,
333,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,100kg/ha applied at sowing,edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP,kg,100.0,,,
334,EDILLILIE_S2.1_P1234_R2,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 540g/l,L,2.0,,,
335,EDILLILIE_S2.1_P1234_R2,2023,5,12,lentil,,,gia thunder,,,True,,,sale,120.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,EDILLILIE_S2.1_P1234_R2,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
337,EDILLILIE_S2.1_P1234_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 4 node ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
338,EDILLILIE_S2.1_P1234_R2,2023,6,1,Lentil,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1069.9,success,sale,1646.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,EDILLILIE_S2.1_P1234_R2,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha-scud,L,0.1,faw,,
340,EDILLILIE_S2.1_P1234_R2,2023,9,11,,,,,,,,,,,,,,,,,,0.5L/ha applied - Prophyictic control of botrytis  ,edillilie,fungicide,2023-09-11,11.0,4.925,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbendazim,L,0.5,,,
341,EDILLILIE_S2.1_P1234_R2,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4-D",L,0.5,,,
342,EDILLILIE_S2.1_P1234_R2,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roundup,L,1.5,,,
343,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxyflurfen,L,0.075,,,
344,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.2kg/ha applied pre-em control of broadleaf weeds IBS,edillilie,herbicide,2023-05-12,11.0,1.5060000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simazine 900,kg,0.2,,,
345,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.5L/ha applied pre-em control of broadleaf weeds (canola) IBS,edillilie,herbicide,2023-05-12,11.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reflex ,L,0.5,,,
346,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin ,L,1.5,,,
347,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,100kg/ha applied at sowing,edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP,kg,100.0,,,
348,EDILLILIE_S2.1_P1234_R3,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 540g/l,L,2.0,,,
349,EDILLILIE_S2.1_P1234_R3,2023,5,12,lentil,,,gia thunder,,,True,,,sale,120.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,EDILLILIE_S2.1_P1234_R3,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
351,EDILLILIE_S2.1_P1234_R3,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 4 node ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
352,EDILLILIE_S2.1_P1234_R3,2023,6,1,Lentil,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1019.85,success,sale,1569.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,EDILLILIE_S2.1_P1234_R3,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha-scud,L,0.1,faw,,
354,EDILLILIE_S2.1_P1234_R3,2023,9,11,,,,,,,,,,,,,,,,,,0.5L/ha applied - Prophyictic control of botrytis  ,edillilie,fungicide,2023-09-11,11.0,4.925,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbendazim,L,0.5,,,
355,EDILLILIE_S2.1_P1234_R3,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4-D",L,0.5,,,
356,EDILLILIE_S2.1_P1234_R3,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roundup,L,1.5,,,
357,EDILLILIE_S2.1_P2341_R1,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxyflurfen,L,0.075,,,
358,EDILLILIE_S2.1_P2341_R1,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin ,L,1.5,,,
359,EDILLILIE_S2.1_P2341_R1,2023,5,12,,,,,,,,,,,,,,,,,,"150kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,97.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:13:0:9,kg,150.0,,,
360,EDILLILIE_S2.1_P2341_R1,2023,5,12,,,,,,,,,,,,,,,,,,1L/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rustler,L,1.0,,,
361,EDILLILIE_S2.1_P2341_R1,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 540g/l,L,2.0,,,
362,EDILLILIE_S2.1_P2341_R1,2023,5,12,canola,,,nuseed emu tf,,,True,,,sale,50.0,,,20.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,EDILLILIE_S2.1_P2341_R1,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
364,EDILLILIE_S2.1_P2341_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 6 leaf ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
365,EDILLILIE_S2.1_P2341_R1,2023,5,29,,,,,,,,,,,,,,,,,,1.5L/ha applied post-em control vol canola GS 6 leaf,edillilie,herbicide,2023-05-29,11.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial ,L,1.5,,,
366,EDILLILIE_S2.1_P2341_R1,2023,5,29,,,,,,,,,,,,,,,,,,"2kg/ha applied to control Slugs, earwigs, snails ",edillilie,pesticide,2023-05-29,11.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transcend,kg,2.0,faw,,
367,EDILLILIE_S2.1_P2341_R1,2023,6,1,Canola,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1189.264,success,sale,1912.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,EDILLILIE_S2.1_P2341_R1,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied at top dressing, all treatments, 4-6 leag",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,100.0,,,
369,EDILLILIE_S2.1_P2341_R1,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Trace Triple,L,3.0,,,
370,EDILLILIE_S2.1_P2341_R1,2023,7,24,,,,,,,,,,,,,,,,,,0.6L/ha applied - Prophylactic control of UCI Blackleg in line with district practice. ,edillilie,fungicide,2023-07-24,11.0,32.699999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.6,,,
371,EDILLILIE_S2.1_P2341_R1,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha-scud,L,0.1,faw,,
372,EDILLILIE_S2.1_P2341_R1,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4-D",L,0.5,,,
373,EDILLILIE_S2.1_P2341_R1,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roundup,L,1.5,,,
374,EDILLILIE_S2.1_P2341_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxyflurfen,L,0.075,,,
375,EDILLILIE_S2.1_P2341_R2,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin ,L,1.5,,,
376,EDILLILIE_S2.1_P2341_R2,2023,5,12,,,,,,,,,,,,,,,,,,"150kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,97.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:13:0:9,kg,150.0,,,
377,EDILLILIE_S2.1_P2341_R2,2023,5,12,,,,,,,,,,,,,,,,,,1L/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rustler,L,1.0,,,
378,EDILLILIE_S2.1_P2341_R2,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 540g/l,L,2.0,,,
379,EDILLILIE_S2.1_P2341_R2,2023,5,12,canola,,,nuseed emu tf,,,True,,,sale,50.0,,,20.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,EDILLILIE_S2.1_P2341_R2,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
381,EDILLILIE_S2.1_P2341_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 6 leaf ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
382,EDILLILIE_S2.1_P2341_R2,2023,5,29,,,,,,,,,,,,,,,,,,1.5L/ha applied post-em control vol canola GS 6 leaf,edillilie,herbicide,2023-05-29,11.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial ,L,1.5,,,
383,EDILLILIE_S2.1_P2341_R2,2023,5,29,,,,,,,,,,,,,,,,,,"2kg/ha applied to control Slugs, earwigs, snails ",edillilie,pesticide,2023-05-29,11.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transcend,kg,2.0,faw,,
384,EDILLILIE_S2.1_P2341_R2,2023,6,1,Canola,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,905.01,success,sale,1455.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,EDILLILIE_S2.1_P2341_R2,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied at top dressing, all treatments, 4-6 leag",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,100.0,,,
386,EDILLILIE_S2.1_P2341_R2,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Trace Triple,L,3.0,,,
387,EDILLILIE_S2.1_P2341_R2,2023,7,24,,,,,,,,,,,,,,,,,,0.6L/ha applied - Prophylactic control of UCI Blackleg in line with district practice. ,edillilie,fungicide,2023-07-24,11.0,32.699999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.6,,,
388,EDILLILIE_S2.1_P2341_R2,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha-scud,L,0.1,faw,,
389,EDILLILIE_S2.1_P2341_R2,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4-D",L,0.5,,,
390,EDILLILIE_S2.1_P2341_R2,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roundup,L,1.5,,,
391,EDILLILIE_S2.1_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxyflurfen,L,0.075,,,
392,EDILLILIE_S2.1_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin ,L,1.5,,,
393,EDILLILIE_S2.1_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,"150kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,97.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:13:0:9,kg,150.0,,,
394,EDILLILIE_S2.1_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,1L/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rustler,L,1.0,,,
395,EDILLILIE_S2.1_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 540g/l,L,2.0,,,
396,EDILLILIE_S2.1_P2341_R3,2023,5,12,canola,,,nuseed emu tf,,,True,,,sale,50.0,,,20.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,EDILLILIE_S2.1_P2341_R3,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenix Super ,L,1.0,faw,,
398,EDILLILIE_S2.1_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 6 leaf ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim,L,0.33,,,
399,EDILLILIE_S2.1_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,1.5L/ha applied post-em control vol canola GS 6 leaf,edillilie,herbicide,2023-05-29,11.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial ,L,1.5,,,
400,EDILLILIE_S2.1_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,"2kg/ha applied to control Slugs, earwigs, snails ",edillilie,pesticide,2023-05-29,11.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transcend,kg,2.0,faw,,
401,EDILLILIE_S2.1_P2341_R3,2023,6,1,Canola,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,928.024,success,sale,1492.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
